X-Axis,Y-Axis,Z-Axis
-0.501,-0.012,-0.834
-0.603,-0.002,-0.857
-0.5,-0.011,-0.826
-0.593,0,-0.848
-0.489,-0.015,-0.819
-0.605,0.002,-0.854
-0.479,-0.011,-0.817
-0.63,-0.002,-0.869
-0.458,-0.016,-0.809
-0.644,0.003,-0.88
-0.454,-0.011,-0.791
-0.644,0,-0.887
-0.467,-0.009,-0.793
-0.617,0,-0.862
-0.459,-0.002,-0.776
-0.62,-0.002,-0.877
-0.511,-0.006,-0.805
-0.567,-0.004,-0.85
-0.556,-0.003,-0.827
-0.545,-0.013,-0.853
-0.593,-0.002,-0.849
-0.472,-0.014,-0.81
-0.641,0.004,-0.875
-0.444,-0.011,-0.787
-0.63,0.004,-0.868
-0.465,-0.008,-0.789
-0.634,0.002,-0.878
-0.48,-0.01,-0.79
-0.606,-0.002,-0.865
-0.497,-0.004,-0.791
-0.584,-0.004,-0.858
-0.521,0.001,-0.811
-0.562,-0.008,-0.85
-0.566,-0.001,-0.838
-0.53,-0.013,-0.854
-0.612,0.003,-0.852
-0.459,-0.016,-0.804
-0.63,0.006,-0.87
-0.471,-0.018,-0.804
-0.632,-0.001,-0.871
-0.455,-0.012,-0.789
-0.637,0.003,-0.878
-0.462,-0.011,-0.792
-0.626,0,-0.873
-0.472,-0.006,-0.794
-0.625,-0.003,-0.882
-0.497,-0.006,-0.804
-0.608,-0.007,-0.881
-0.527,-0.001,-0.816
-0.574,-0.008,-0.873
-0.532,0.005,-0.821
-0.544,-0.008,-0.852
-0.56,0.007,-0.843
-0.524,-0.016,-0.845
-0.59,0.002,-0.858
-0.491,-0.013,-0.836
-0.619,0.003,-0.876
-0.464,-0.017,-0.819
-0.626,0.005,-0.881
-0.472,-0.007,-0.811
-0.629,0.002,-0.883
-0.447,-0.007,-0.793
-0.637,-0.001,-0.88
-0.462,-0.003,-0.785
-0.612,0,-0.871
-0.503,-0.008,-0.802
-0.6,-0.002,-0.867
-0.516,-0.001,-0.802
-0.58,-0.008,-0.86
-0.531,0.002,-0.818
-0.561,-0.007,-0.847
-0.537,0.007,-0.814
-0.541,-0.006,-0.842
-0.554,0.002,-0.832
-0.531,-0.01,-0.845
-0.603,0.001,-0.853
-0.483,-0.017,-0.824
-0.634,0.004,-0.871
-0.453,-0.013,-0.791
-0.636,0.005,-0.877
-0.449,-0.007,-0.781
-0.618,0.001,-0.865
-0.469,-0.007,-0.786
-0.624,0.001,-0.872
-0.49,-0.008,-0.795
-0.61,-0.002,-0.868
-0.51,-0.003,-0.798
-0.593,-0.005,-0.871
-0.539,0.002,-0.813
-0.544,-0.011,-0.841
-0.498,0.002,-0.793
-0.596,-0.007,-0.868
-0.546,-0.001,-0.821
-0.551,-0.008,-0.848
-0.566,0.001,-0.832
-0.525,-0.018,-0.845
-0.596,0.007,-0.85
-0.477,-0.015,-0.809
-0.61,0.001,-0.869
-0.49,-0.014,-0.835
-0.623,0.005,-0.861
-0.442,-0.013,-0.785
-0.63,0.001,-0.869
-0.454,-0.013,-0.793
-0.638,0.002,-0.88
-0.475,-0.006,-0.8
-0.63,0,-0.875
-0.455,-0.006,-0.777
-0.625,0.001,-0.866
-0.477,-0.003,-0.781
-0.596,0,-0.858
-0.498,-0.002,-0.8
-0.608,-0.006,-0.879
-0.54,-0.002,-0.821
-0.554,-0.009,-0.855
-0.566,0.001,-0.837
-0.537,-0.012,-0.854
-0.572,0.004,-0.843
-0.495,-0.016,-0.84
-0.614,0.002,-0.867
-0.479,-0.014,-0.826
-0.632,0,-0.883
-0.468,-0.018,-0.819
-0.635,0.003,-0.882
-0.466,-0.011,-0.801
-0.63,0,-0.883
-0.461,-0.008,-0.793
-0.628,0,-0.876
-0.478,-0.003,-0.793
-0.608,0,-0.871
-0.513,-0.008,-0.813
-0.602,-0.004,-0.867
-0.497,0.001,-0.798
-0.583,-0.004,-0.856
-0.529,0.003,-0.823
-0.577,-0.007,-0.86
-0.537,0.002,-0.822
-0.526,-0.009,-0.845
-0.59,0.002,-0.848
-0.48,-0.013,-0.817
-0.619,0.002,-0.868
-0.466,-0.012,-0.802
-0.637,0,-0.876
-0.45,-0.008,-0.787
-0.618,0.004,-0.864
-0.49,-0.005,-0.795
-0.589,-0.002,-0.857
-0.533,0,-0.813
-0.558,-0.005,-0.859
-0.552,-0.001,-0.829
-0.516,-0.01,-0.832
-0.596,-0.003,-0.859
-0.499,-0.014,-0.84
-0.63,0.005,-0.87
-0.441,-0.012,-0.785
-0.643,0.006,-0.88
-0.467,-0.01,-0.796
-0.617,0.002,-0.862
-0.484,-0.005,-0.796
-0.612,0.002,-0.87
-0.496,-0.009,-0.804
-0.586,-0.006,-0.848
-0.519,-0.002,-0.812
-0.582,-0.002,-0.863
-0.535,0,-0.818
-0.537,-0.005,-0.834
-0.546,0.001,-0.829
-0.543,-0.007,-0.845
-0.573,-0.003,-0.842
-0.515,-0.009,-0.831
-0.585,-0.001,-0.843
-0.503,-0.013,-0.83
-0.608,0.001,-0.862
-0.491,-0.013,-0.83
-0.618,0,-0.868
-0.475,-0.016,-0.821
-0.624,-0.001,-0.864
-0.46,-0.012,-0.801
-0.629,0.002,-0.872
-0.473,-0.013,-0.801
-0.635,-0.002,-0.877
-0.476,-0.008,-0.786
-0.615,0.001,-0.87
-0.489,-0.001,-0.791
-0.583,0,-0.85
-0.528,-0.004,-0.81
-0.591,-0.002,-0.863
-0.529,-0.001,-0.811
-0.571,-0.006,-0.852
-0.537,0.002,-0.817
-0.566,-0.01,-0.861
-0.542,0.006,-0.823
-0.527,-0.009,-0.834
-0.58,0.001,-0.846
-0.497,-0.014,-0.829
-0.617,-0.001,-0.862
-0.458,-0.014,-0.8
-0.629,0.002,-0.872
-0.463,-0.011,-0.794
-0.631,0.003,-0.875
-0.47,-0.011,-0.779
-0.623,-0.001,-0.881
-0.489,-0.001,-0.789
-0.585,-0.001,-0.855
-0.523,0.001,-0.807
-0.583,-0.007,-0.865
-0.543,0,-0.821
-0.544,-0.011,-0.844
-0.579,0.003,-0.842
-0.513,-0.015,-0.835
-0.594,0.005,-0.854
-0.491,-0.013,-0.821
-0.611,0.002,-0.859
-0.458,-0.016,-0.803
-0.635,0.005,-0.871
-0.457,-0.011,-0.793
-0.625,0.002,-0.872
-0.476,-0.01,-0.802
-0.627,0.003,-0.867
-0.456,-0.005,-0.773
-0.629,0.002,-0.878
-0.49,-0.004,-0.795
-0.592,-0.003,-0.858
-0.522,-0.001,-0.807
-0.575,-0.01,-0.852
-0.538,0.001,-0.819
-0.55,-0.006,-0.847
-0.565,0,-0.836
-0.526,-0.016,-0.847
-0.592,0.001,-0.852
-0.493,-0.015,-0.817
-0.618,0.001,-0.862
-0.454,-0.016,-0.8
-0.632,0.004,-0.869
-0.457,-0.01,-0.794
-0.643,0.003,-0.885
-0.466,-0.008,-0.79
-0.629,0.003,-0.882
-0.486,-0.003,-0.792
-0.617,-0.006,-0.881
-0.516,-0.004,-0.81
-0.573,-0.007,-0.85
-0.528,0.004,-0.813
-0.567,-0.008,-0.86
-0.547,0.003,-0.83
-0.547,-0.007,-0.848
-0.567,-0.001,-0.842
-0.537,-0.016,-0.853
-0.559,0.005,-0.833
-0.522,-0.01,-0.839
-0.581,0,-0.852
-0.517,-0.011,-0.848
-0.586,0.003,-0.853
-0.488,-0.015,-0.825
-0.638,0.003,-0.875
-0.445,-0.013,-0.799
-0.643,-0.002,-0.882
-0.469,-0.007,-0.801
-0.642,-0.003,-0.874
-0.468,-0.016,-0.786
-0.607,0.001,-0.866
-0.511,0.001,-0.81
-0.576,-0.003,-0.857
-0.545,-0.004,-0.83
-0.55,-0.008,-0.845
-0.585,-0.002,-0.855
-0.51,-0.015,-0.844
-0.601,0.006,-0.857
-0.475,-0.01,-0.812
-0.633,0.006,-0.877
-0.465,-0.015,-0.802
-0.618,0,-0.86
-0.456,-0.012,-0.785
-0.633,0.002,-0.873
-0.467,-0.01,-0.788
-0.615,0.005,-0.868
-0.488,-0.004,-0.791
-0.607,-0.001,-0.871
-0.489,-0.002,-0.793
-0.596,-0.005,-0.86
-0.512,0.002,-0.8
-0.59,-0.002,-0.859
-0.575,-0.014,-0.873
-0.581,0.002,-0.835
-0.571,-0.014,-0.801
-0.479,-0.005,-0.798
-0.671,-0.006,-0.875
-0.461,0.001,-0.74
-0.633,-0.004,-0.883
-0.587,0.005,-0.796
-0.461,-0.003,-0.762
-0.682,0.003,-0.912
-0.551,-0.008,-0.783
-0.498,-0.002,-0.805
-0.688,0.005,-0.887
-0.483,-0.006,-0.739
-0.539,-0.005,-0.837
-0.711,0.017,-0.863
-0.448,-0.007,-0.727
-0.655,0.001,-0.891
-0.622,0.014,-0.787
-0.455,-0.01,-0.753
-0.731,0.002,-0.897
-0.52,-0.012,-0.756
-0.572,-0.017,-0.842
-0.709,0.005,-0.858
-0.44,-0.017,-0.73
-0.617,-0.011,-0.849
-0.663,0.008,-0.837
-0.465,-0.014,-0.735
-0.683,-0.02,-0.897
-0.596,0,-0.772
-0.48,-0.027,-0.791
-0.736,-0.005,-0.872
-0.478,-0.027,-0.749
-0.617,-0.016,-0.862
-0.652,-0.008,-0.816
-0.483,-0.011,-0.756
-0.719,-0.01,-0.891
-0.481,-0.022,-0.728
-0.612,-0.021,-0.871
-0.607,-0.011,-0.792
-0.48,-0.02,-0.78
-0.724,-0.016,-0.88
-0.487,-0.024,-0.739
-0.602,-0.03,-0.848
-0.678,-0.013,-0.824
-0.47,-0.042,-0.747
-0.683,-0.028,-0.885
-0.564,-0.036,-0.78
-0.517,-0.039,-0.779
-0.723,-0.028,-0.89
-0.465,-0.036,-0.727
-0.66,-0.062,-0.885
-0.625,-0.046,-0.84
-0.495,-0.031,-0.774
-0.715,-0.04,-0.892
-0.514,-0.045,-0.758
-0.526,-0.036,-0.824
-0.723,-0.027,-0.843
-0.451,-0.07,-0.724
-0.664,-0.028,-0.883
-0.596,-0.043,-0.78
-0.507,-0.041,-0.772
-0.717,-0.028,-0.881
-0.442,-0.06,-0.723
-0.672,-0.066,-0.889
-0.566,-0.043,-0.816
-0.47,-0.043,-0.791
-0.753,-0.035,-0.891
-0.422,-0.065,-0.718
-0.64,-0.053,-0.885
-0.609,-0.062,-0.787
-0.458,-0.05,-0.746
-0.701,-0.047,-0.863
-0.461,-0.067,-0.754
-0.652,-0.064,-0.877
-0.617,-0.071,-0.809
-0.47,-0.09,-0.761
-0.727,-0.077,-0.891
-0.495,-0.079,-0.765
-0.567,-0.056,-0.864
-0.689,-0.049,-0.859
-0.467,-0.067,-0.743
-0.673,-0.046,-0.888
-0.576,-0.078,-0.772
-0.477,-0.073,-0.745
-0.717,-0.065,-0.89
-0.426,-0.076,-0.747
-0.637,-0.077,-0.879
-0.561,-0.089,-0.831
-0.449,-0.083,-0.82
-0.653,-0.065,-0.874
-0.4,-0.079,-0.796
-0.708,-0.045,-0.944
-0.418,-0.064,-0.789
-0.67,-0.055,-0.897
-0.421,-0.07,-0.794
-0.654,-0.052,-0.881
-0.45,-0.07,-0.808
-0.619,-0.077,-0.865
-0.447,-0.083,-0.825
-0.594,-0.06,-0.898
-0.467,-0.081,-0.839
-0.602,-0.046,-0.867
-0.448,-0.064,-0.855
-0.58,-0.059,-0.865
-0.451,-0.065,-0.824
-0.577,-0.053,-0.853
-0.466,-0.08,-0.836
-0.59,-0.077,-0.862
-0.485,-0.051,-0.861
-0.552,-0.051,-0.866
-0.487,-0.06,-0.901
-0.525,-0.039,-0.844
-0.487,-0.047,-0.849
-0.475,-0.051,-0.847
-0.538,-0.068,-0.854
-0.492,-0.064,-0.856
-0.545,-0.052,-0.859
-0.518,-0.052,-0.845
-0.531,-0.05,-0.877
-0.529,-0.056,-0.863
-0.53,-0.056,-0.87
-0.533,-0.028,-0.857
-0.461,-0.028,-0.824
-0.57,-0.05,-0.877
-0.472,-0.056,-0.861
-0.586,-0.038,-0.892
-0.474,-0.031,-0.836
-0.546,-0.033,-0.838
-0.516,-0.052,-0.851
-0.499,-0.048,-0.842
-0.557,-0.044,-0.874
-0.429,0.007,-0.844
-0.521,-0.013,-0.832
-0.484,-0.062,-0.831
-0.66,-0.035,-0.871
-0.461,-0.052,-0.832
-0.692,-0.037,-0.884
-0.391,-0.065,-0.756
-0.719,-0.057,-0.891
-0.441,-0.05,-0.758
-0.585,-0.051,-0.838
-0.666,-0.059,-0.885
-0.449,-0.063,-0.781
-0.527,-0.076,-0.826
-0.702,-0.087,-0.897
-0.579,-0.034,-0.783
-0.437,-0.087,-0.743
-0.523,-0.077,-0.806
-0.693,-0.082,-0.856
-0.703,-0.102,-0.871
-0.699,-0.1,-0.859
-0.572,-0.101,-0.803
-0.498,-0.08,-0.765
-0.455,-0.112,-0.731
-0.519,-0.113,-0.775
-0.623,-0.075,-0.802
-0.631,-0.039,-0.799
-0.591,-0.025,-0.799
-0.566,-0.065,-0.822
-0.503,-0.063,-0.752
-0.588,-0.022,-0.764
-0.495,-0.08,-0.719
-0.496,-0.066,-0.701
-0.512,-0.084,-0.726
-0.577,-0.121,-0.754
-0.594,-0.161,-0.785
-0.803,-0.118,-0.935
-0.796,-0.082,-0.932
-0.718,-0.099,-0.862
-0.593,-0.095,-0.723
-0.327,-0.076,-0.615
-0.506,-0.133,-0.728
-0.876,-0.119,-0.918
-0.873,-0.123,-0.917
-0.462,-0.076,-0.679
-0.401,-0.123,-0.692
-0.699,-0.1,-0.898
-0.827,-0.097,-0.878
-0.403,-0.129,-0.664
-0.512,-0.149,-0.763
-0.868,-0.111,-0.921
-0.4,-0.109,-0.71
-0.505,-0.156,-0.786
-0.777,-0.137,-0.92
-0.36,-0.134,-0.758
-0.633,-0.155,-0.897
-0.637,-0.147,-0.826
-0.383,-0.182,-0.748
-0.786,-0.17,-0.973
-0.368,-0.186,-0.736
-0.626,-0.183,-0.927
-0.518,-0.188,-0.788
-0.434,-0.158,-0.805
-0.66,-0.116,-0.908
-0.385,-0.15,-0.769
-0.67,-0.134,-0.889
-0.378,-0.197,-0.772
-0.653,-0.222,-0.894
-0.402,-0.211,-0.799
-0.652,-0.144,-0.944
-0.392,-0.208,-0.81
-0.594,-0.205,-0.917
-0.455,-0.207,-0.837
-0.523,-0.142,-0.9
-0.442,-0.183,-0.849
-0.631,-0.179,-0.912
-0.422,-0.221,-0.815
-0.558,-0.152,-0.895
-0.476,-0.14,-0.83
-0.523,-0.198,-0.88
-0.509,-0.189,-0.86
-0.501,-0.174,-0.895
-0.487,-0.16,-0.859
-0.458,-0.186,-0.856
-0.536,-0.151,-0.868
-0.462,-0.209,-0.895
-0.532,-0.185,-0.892
-0.371,-0.197,-0.832
-0.621,-0.195,-0.938
-0.387,-0.22,-0.799
-0.662,-0.156,-0.933
-0.309,-0.169,-0.754
-0.73,-0.167,-0.957
-0.33,-0.153,-0.819
-0.709,-0.145,-0.913
-0.373,-0.163,-0.779
-0.664,-0.134,-0.909
-0.381,-0.157,-0.772
-0.643,-0.118,-0.901
-0.387,-0.164,-0.794
-0.638,-0.191,-0.915
-0.399,-0.219,-0.813
-0.531,-0.177,-0.861
-0.525,-0.154,-0.858
-0.449,-0.168,-0.837
-0.663,-0.14,-0.884
-0.406,-0.158,-0.794
-0.639,-0.162,-0.903
-0.356,-0.143,-0.8
-0.709,-0.108,-0.931
-0.37,-0.147,-0.755
-0.704,-0.105,-0.949
-0.314,-0.159,-0.762
-0.718,-0.127,-0.937
-0.329,-0.149,-0.771
-0.641,-0.114,-0.897
-0.433,-0.122,-0.822
-0.613,-0.099,-0.893
-0.464,-0.077,-0.814
-0.626,-0.039,-0.855
-0.557,-0.01,-0.841
-0.522,-0.015,-0.829
-0.615,-0.027,-0.854
-0.514,-0.015,-0.848
-0.607,-0.047,-0.828
-0.517,-0.067,-0.811
-0.604,-0.067,-0.847
-0.477,-0.111,-0.792
-0.671,-0.059,-0.873
-0.473,-0.044,-0.831
-0.674,-0.041,-0.859
-0.477,0.004,-0.814
-0.654,0.025,-0.85
-0.46,0.078,-0.797
-0.697,0.06,-0.895
-0.435,0.065,-0.746
-0.641,0.061,-0.874
-0.314,0.094,-0.759
-0.602,-0.026,-0.865
-0.403,0.028,-0.826
-0.519,0,-0.88
-0.468,-0.006,-0.871
-0.489,-0.048,-0.908
-0.503,-0.049,-0.935
-0.404,-0.082,-0.872
-0.442,-0.073,-0.887
-0.496,-0.003,-0.883
-0.449,0.005,-0.87
-0.433,-0.01,-0.891
-0.517,0.029,-0.902
-0.494,0.03,-0.869
-0.417,0.022,-0.839
-0.485,0.056,-0.877
-0.464,0.028,-0.87
-0.456,-0.009,-0.883
-0.412,-0.058,-0.86
-0.488,-0.068,-0.886
-0.42,-0.1,-0.892
-0.407,-0.079,-0.905
-0.508,0.005,-0.93
-0.419,-0.06,-0.94
-0.448,-0.027,-0.968
-0.507,0.027,-0.96
-0.42,-0.012,-0.929
-0.445,-0.009,-0.92
-0.462,0.025,-0.888
-0.404,-0.008,-0.877
-0.483,0.029,-0.87
-0.444,0.041,-0.868
-0.43,0.01,-0.87
-0.549,0.053,-0.901
-0.464,0.03,-0.859
-0.502,0.011,-0.84
-0.548,0.042,-0.854
-0.494,-0.001,-0.821
-0.577,0.021,-0.836
-0.521,0.025,-0.799
-0.566,0.001,-0.801
-0.55,0.006,-0.804
-0.527,-0.018,-0.775
-0.53,-0.041,-0.817
-0.438,-0.003,-0.824
-0.594,-0.055,-0.828
-0.53,-0.019,-0.879
-0.55,-0.01,-0.835
-0.577,0.078,-0.851
-0.524,0.092,-0.886
-0.613,0.052,-0.868
-0.527,0.043,-0.853
-0.557,0.036,-0.848
-0.548,0.053,-0.819
-0.508,0.018,-0.808
-0.537,0.044,-0.872
-0.438,0.013,-0.806
-0.593,0.008,-0.86
-0.516,-0.024,-0.834
-0.611,-0.013,-0.878
-0.446,-0.017,-0.897
-0.658,0.009,-0.898
-0.45,-0.025,-0.843
-0.689,0,-0.905
-0.372,0.017,-0.786
-0.71,0.064,-0.943
-0.46,0.024,-0.815
-0.564,0.01,-0.859
-0.624,0.044,-0.826
-0.441,-0.004,-0.755
-0.665,0.001,-0.866
-0.632,-0.009,-0.787
-0.46,-0.01,-0.684
-0.548,0.032,-0.789
-0.729,-0.017,-0.844
-0.726,-0.027,-0.815
-0.545,-0.014,-0.774
-0.546,0.015,-0.801
-0.656,0.077,-0.749
-0.628,0.047,-0.853
-0.447,0.024,-0.693
-0.462,-0.042,-0.742
-0.801,-0.015,-0.723
-0.688,-0.003,-0.813
-0.642,0.087,-0.825
-0.517,0.006,-0.704
-0.494,-0.016,-0.583
-0.453,-0.002,-0.634
-0.472,-0.073,-0.562
-0.547,-0.057,-0.672
-0.474,-0.03,-0.665
-0.553,-0.035,-0.666
-0.418,-0.044,-0.64
-0.461,0.007,-0.636
-0.337,-0.015,-0.614
-0.543,0.005,-0.693
-0.633,0.012,-0.768
-0.763,-0.02,-0.782
-0.941,-0.101,-0.953
-0.794,0,-0.764
-0.519,0.057,-0.612
-0.34,0.035,-0.645
-0.5,0.01,-0.689
-0.941,-0.018,-0.918
-0.964,0.005,-0.917
-0.399,0.009,-0.684
-0.582,0.031,-0.787
-0.872,0.033,-0.937
-0.468,0.034,-0.67
-0.427,-0.013,-0.684
-0.847,0.019,-0.805
-0.497,0.005,-0.757
-0.568,0.021,-0.842
-0.625,0.056,-0.775
-0.539,0.109,-0.707
-0.717,0.101,-0.867
-0.449,0.033,-0.753
-0.842,-0.015,-0.879
-0.382,-0.085,-0.777
-0.782,-0.029,-0.863
-0.611,-0.03,-0.83
-0.59,0.003,-0.81
-0.543,-0.023,-0.812
-0.536,0.015,-0.688
-0.471,0.025,-0.768
-0.656,-0.023,-0.68
-0.558,0.008,-0.868
-0.594,0.034,-0.93
-0.781,0.04,-0.882
-0.501,-0.052,-0.809
-0.506,-0.012,-0.774
-0.74,-0.048,-0.835
-0.548,-0.023,-0.745
-0.647,-0.048,-0.798
-0.586,-0.062,-0.7
-0.493,-0.109,-0.713
-0.745,-0.001,-0.726
-0.639,-0.011,-0.787
-0.785,0.027,-0.922
-0.6,0,-0.894
-0.482,-0.009,-0.814
-0.789,0.016,-0.805
-0.488,-0.001,-0.876
-0.592,0.039,-0.885
-0.616,0.01,-0.755
-0.568,-0.021,-0.726
-0.592,-0.085,-0.649
-0.532,-0.094,-0.716
-0.622,-0.088,-0.787
-0.591,-0.052,-0.807
-0.679,0.072,-0.872
-0.53,0.003,-0.807
-0.696,0.018,-0.689
-0.61,-0.097,-0.878
-0.542,-0.075,-0.824
-0.507,-0.081,-0.791
-0.594,0.021,-0.75
-0.593,-0.046,-0.763
-0.528,0.003,-0.823
-0.575,-0.006,-0.746
-0.529,-0.026,-0.819
-0.544,0.003,-0.909
-0.582,-0.1,-0.854
-0.526,-0.058,-0.892
-0.54,0.044,-0.835
-0.594,0.045,-0.852
-0.543,0.036,-0.802
-0.398,-0.054,-0.834
-0.513,-0.037,-0.69
-0.571,-0.056,-0.825
-0.585,-0.011,-0.8
-0.509,0.011,-0.828
-0.603,-0.003,-0.879
-0.461,-0.031,-0.76
-0.522,0.028,-0.811
-0.439,-0.042,-0.677
-0.51,-0.026,-0.988
-0.514,0.077,-0.796
-0.512,-0.079,-0.902
-0.518,-0.056,-0.867
-0.555,-0.095,-0.858
-0.55,-0.122,-0.909
-0.547,-0.049,-0.873
-0.443,0.021,-0.857
-0.458,-0.216,-0.709
-0.496,-0.072,-0.906
-0.472,-0.044,-0.848
-0.535,-0.018,-0.981
-0.529,0.038,-0.926
-0.622,0.045,-0.888
-0.527,-0.014,-0.929
-0.354,0.011,-0.789
-0.468,-0.114,-0.786
-0.581,-0.072,-0.841
-0.531,0.003,-0.765
-0.49,0.038,-0.886
-0.432,0.02,-0.786
-0.504,-0.082,-0.869
-0.566,-0.06,-0.869
-0.501,-0.086,-0.85
-0.645,-0.103,-0.82
-0.516,-0.202,-0.83
-0.504,-0.126,-0.695
-0.588,-0.152,-0.9
-0.549,-0.054,-0.832
-0.617,-0.032,-0.995
-0.614,0.081,-0.904
-0.586,-0.045,-0.973
-0.459,-0.044,-0.781
-0.727,-0.067,-0.985
-0.456,-0.029,-0.818
-0.448,-0.089,-0.721
-0.434,-0.22,-0.795
-0.326,-0.028,-0.645
-0.577,-0.08,-0.601
-0.553,-0.09,-0.759
-0.837,-0.049,-0.912
-0.585,-0.039,-0.909
-0.58,-0.048,-0.934
-0.311,-0.027,-0.732
-0.662,-0.062,-0.852
-0.585,-0.068,-0.901
-0.695,-0.102,-0.905
-0.5,-0.059,-0.777
-0.559,-0.057,-0.852
-0.577,-0.028,-0.779
-0.608,-0.023,-0.889
-0.426,-0.125,-0.937
-0.527,-0.056,-0.901
-0.487,-0.111,-0.817
-0.665,-0.105,-0.981
-0.452,-0.069,-0.935
-0.591,0.021,-0.909
-0.462,-0.035,-0.774
-0.478,0.005,-0.865
-0.547,-0.101,-0.843
-0.538,-0.013,-0.923
-0.407,-0.012,-0.849
-0.401,-0.081,-0.866
-0.605,-0.124,-0.804
-0.546,-0.067,-0.816
-0.529,-0.099,-0.919
-0.769,0.056,-1.04
-0.43,-0.106,-0.869
-0.501,0.028,-0.963
-0.407,-0.053,-0.813
-0.652,-0.014,-0.751
-0.679,-0.017,-0.815
-0.471,-0.133,-0.82
-0.5,-0.098,-0.796
-0.57,0.06,-0.855
-0.22,0.002,-0.672
-0.662,-0.036,-0.826
-0.328,-0.129,-0.834
-0.615,-0.105,-0.854
-0.529,-0.007,-0.938
-0.182,-0.106,-0.767
-0.548,-0.004,-0.92
-0.511,-0.118,-0.835
-0.458,-0.037,-0.898
-0.448,0.031,-0.706
-0.5,0.091,-0.697
-0.272,-0.141,-0.735
-0.544,-0.103,-0.818
-0.462,0.092,-0.961
-0.515,0.081,-0.812
-0.428,-0.03,-0.913
-0.334,-0.029,-0.834
-0.547,-0.055,-0.881
-0.241,0.015,-0.807
-0.483,-0.023,-0.854
-0.542,-0.078,-0.756
-0.581,-0.026,-0.892
-0.451,-0.063,-0.873
-0.535,-0.017,-0.839
-0.344,0.075,-0.834
-0.531,0.049,-0.854
-0.486,-0.054,-0.763
-0.514,-0.028,-0.811
-0.465,-0.042,-0.844
-0.461,-0.054,-0.843
-0.475,-0.066,-0.894
-0.622,-0.036,-0.893
-0.572,0.088,-1.002
-0.439,-0.077,-0.924
-0.494,0.032,-0.952
-0.506,0.024,-0.925
-0.576,-0.01,-1.009
-0.441,-0.034,-0.931
-0.462,-0.07,-0.81
-0.36,-0.054,-0.803
-0.513,-0.149,-0.652
-0.592,-0.078,-0.803
-0.571,-0.095,-0.86
-0.441,0.001,-0.831
-0.455,-0.015,-0.841
-0.379,-0.061,-0.841
-0.476,0.018,-0.792
-0.424,0.009,-1.028
-0.54,-0.064,-0.955
-0.551,-0.044,-1.007
-0.464,-0.071,-0.935
-0.498,0.015,-0.795
-0.336,-0.011,-0.692
-0.44,-0.038,-0.765
-0.48,-0.03,-0.854
-0.338,-0.06,-0.811
-0.585,0.019,-0.915
-0.567,-0.11,-0.865
-0.608,-0.032,-0.962
-0.453,0.006,-0.793
-0.525,-0.018,-0.936
-0.475,-0.066,-0.803
-0.682,-0.043,-0.951
-0.551,-0.111,-0.85
-0.448,0.018,-0.866
-0.366,-0.129,-0.894
-0.504,0.053,-0.935
-0.368,-0.088,-0.748
-0.755,-0.038,-0.934
-0.444,-0.029,-0.873
-0.57,-0.063,-0.971
-0.426,-0.072,-0.851
-0.459,-0.095,-0.788
-0.494,-0.159,-0.924
-0.586,-0.112,-0.938
-0.566,-0.193,-0.937
-0.518,-0.046,-1.002
-0.426,-0.019,-0.859
-0.471,-0.073,-0.861
-0.422,-0.011,-0.853
-0.247,-0.045,-0.666
-0.546,-0.124,-0.84
-0.439,-0.129,-0.822
-0.515,-0.192,-0.804
-0.696,-0.089,-0.912
-0.497,-0.107,-1.007
-0.466,-0.067,-0.911
-0.449,-0.067,-0.934
-0.512,0.043,-1.002
-0.529,0.027,-1.082
-0.366,-0.046,-0.783
-0.619,-0.023,-0.976
-0.512,0.016,-0.998
-0.564,-0.076,-0.883
-0.46,-0.101,-0.759
-0.583,0.035,-0.948
-0.294,-0.07,-0.78
-0.421,-0.039,-0.688
-0.487,-0.188,-0.803
-0.626,-0.115,-0.904
-0.385,-0.151,-0.847
-0.411,-0.067,-0.905
-0.427,-0.093,-0.773
-0.421,0.039,-0.956
-0.47,-0.136,-0.818
-0.612,-0.238,-0.824
-0.191,0.003,-0.809
-0.732,-0.056,-0.976
-0.449,0.005,-0.918
-0.323,-0.165,-1.004
-0.446,-0.012,-0.908
-0.602,-0.089,-0.894
-0.603,-0.105,-0.868
-0.564,-0.017,-1.022
-0.117,0.059,-0.764
-0.443,-0.026,-0.725
-0.43,-0.063,-0.893
-0.586,0.057,-0.967
-0.361,-0.149,-0.825
-0.463,0.022,-0.816
-0.727,-0.104,-0.898
-0.425,-0.09,-1.019
-0.532,-0.123,-0.913
-0.447,-0.147,-0.901
-0.393,-0.117,-0.964
-0.394,-0.112,-0.775
-0.638,-0.02,-0.961
-0.532,0.058,-0.962
-0.306,0.051,-0.723
-0.545,0.013,-0.901
-0.407,-0.029,-0.959
-0.297,-0.159,-0.8
-0.479,-0.173,-0.864
-0.319,-0.077,-0.881
-0.508,-0.095,-0.902
-0.478,-0.17,-0.889
-0.563,-0.098,-0.977
-0.467,-0.046,-0.976
-0.412,0.076,-1.005
-0.219,-0.027,-0.79
-0.444,-0.155,-0.969
-0.319,-0.051,-0.953
-0.377,-0.005,-1.068
-0.341,-0.118,-0.957
-0.481,-0.141,-1.005
-0.301,-0.06,-0.905
-0.27,-0.069,-0.671
-0.458,-0.215,-0.732
-0.294,-0.078,-0.77
-0.36,-0.137,-0.872
-0.517,-0.052,-0.939
